id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
646,192.168.10.12-207.210.46.249-123-123-17,192.168.10.12,123,207.210.46.249,123,17,2017-07-07 12:12:18.792792,67026441,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.864541174131564,0.0596779411277409,22342147.0,38652029.263518274,66973666,26339,67000005,67000005.0,0.0,67000005,67000005,67000102,67000102.0,0.0,67000102,67000102,0,0,0,0,0,0,16,16,0.0298389705638704,0.0298389705638704,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,26339.0,0.0,26339,26339,66973666.0,0.0,66973666,66973666,-1,-1,0,DDOS,-1
647,192.168.10.12-206.75.89.101-123-123-17,192.168.10.12,123,206.75.89.101,123,17,2017-07-07 12:12:17.792764,67092846,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.861706000666599,0.0596188750138874,22364282.0,38575294.21656612,66907195,92804,67000042,67000042.0,0.0,67000042,67000042,66999999,66999999.0,0.0,66999999,66999999,0,0,0,0,0,0,16,16,0.0298094375069437,0.0298094375069437,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,92847.0,0.0,92847,92847,66907195.0,0.0,66907195,66907195,-1,-1,0,DDOS,-1
648,192.168.10.12-192.95.27.155-123-123-17,192.168.10.12,123,192.95.27.155,123,17,2017-07-07 12:12:16.792766,69016507,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.7819431661471943,0.0579571492947332,23005502.333333336,39818320.97466708,68983739,16286,69000025,69000025.0,0.0,69000025,69000025,69000221,69000221.0,0.0,69000221,69000221,0,0,0,0,0,0,16,16,0.0289785746473666,0.0289785746473666,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16286.0,0.0,16286,16286,68983739.0,0.0,68983739,68983739,-1,-1,0,DDOS,-1
649,192.168.10.12-144.217.164.10-123-123-17,192.168.10.12,123,144.217.164.10,123,17,2017-07-07 12:12:18.792798,67016213,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8649783597888474,0.0596870491622676,22338737.666666664,38663805.76562135,66983855,16142,66999997,66999997.0,0.0,66999997,66999997,67000071,67000071.0,0.0,67000071,67000071,0,0,0,0,0,0,16,16,0.0298435245811338,0.0298435245811338,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16142.0,0.0,16142,16142,66983855.0,0.0,66983855,66983855,-1,-1,0,DDOS,-1
650,192.168.10.12-208.81.1.244-123-123-17,192.168.10.12,123,208.81.1.244,123,17,2017-07-07 12:12:15.792799,68042947,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.821747270881727,0.0587864014767026,22680982.333333336,39210315.71547071,67957155,42873,68000028,68000028.0,0.0,68000028,68000028,68000074,68000074.0,0.0,68000074,68000074,0,0,0,0,0,0,16,16,0.0293932007383513,0.0293932007383513,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,42873.0,0.0,42873,42873,67957155.0,0.0,67957155,67957155,-1,-1,0,DDOS,-1
651,192.168.10.3-192.168.10.1-61306-53-17,192.168.10.3,61306,192.168.10.1,53,17,2017-07-07 12:05:50.888240,70789,1,1,46,102,46,46,46.0,0.0,102,102,102.0,0.0,2090.7203096526296,28.252977157467967,70789.0,0.0,70789,70789,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.126488578733984,14.126488578733984,46,102,74.0,39.59797974644666,1568.0,0,0,0,0,0,0,0,0,1.0,74.0,46.0,102.0,0,0,0,0,0,0,0,23,0,51,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
652,192.168.10.3-192.168.10.1-60404-53-17,192.168.10.3,60404,192.168.10.1,53,17,2017-07-07 12:11:15.197863,90277,1,1,59,156,59,59,59.0,0.0,156,156,156.0,0.0,2381.558979585055,22.15403701939586,90277.0,0.0,90277,90277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.07701850969793,11.07701850969793,59,156,107.5,68.58935777509511,4704.5,0,0,0,0,0,0,0,0,1.0,107.5,59.0,156.0,0,0,0,0,0,0,0,29,0,78,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
653,192.168.10.3-192.168.10.1-62547-53-17,192.168.10.3,62547,192.168.10.1,53,17,2017-07-07 12:05:46.761308,48580,1,1,56,118,56,56,56.0,0.0,118,118,118.0,0.0,3581.7208727871557,41.16920543433512,48580.0,0.0,48580,48580,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.58460271716756,20.58460271716756,56,118,87.0,43.840620433565945,1922.0,0,0,0,0,0,0,0,0,1.0,87.0,56.0,118.0,0,0,0,0,0,0,0,28,0,59,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
654,192.168.10.19-206.75.89.101-123-123-17,192.168.10.19,123,206.75.89.101,123,17,2017-07-07 12:12:25.519564,66088781,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.168140338373014,0.2118362570494378,5083752.384615384,15298069.0053475,55911026,88746,65999897,10999982.833333334,22045341.63061612,55999848,1999917,65996658,10999443.0,22045636.50703471,55999910,1996713,0,0,0,0,0,0,56,56,0.1059181285247189,0.1059181285247189,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10088871.0,0.0,10088871,10088871,55911026.0,0.0,55911026,55911026,-1,-1,0,DDOS,-1
655,192.168.10.19-91.189.89.198-123-123-17,192.168.10.19,123,91.189.89.198,123,17,2017-07-07 12:12:26.519529,66095450,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.90488982221923,0.0605185379629006,22031816.666666664,37993249.234034,65902642,95516,65999934,65999934.0,0.0,65999934,65999934,65998158,65998158.0,0.0,65998158,65998158,0,0,0,0,0,0,16,16,0.0302592689814503,0.0302592689814503,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,97292.0,0.0,97292,97292,65902642.0,0.0,65902642,65902642,-1,-1,0,DDOS,-1
656,192.168.10.15-192.168.10.3-49414-445-6,192.168.10.15,49414,192.168.10.3,445,6,2017-07-07 12:12:38.547998,90001022,10,10,8,2,1,0,0.8,0.4216370213557839,1,0,0.2,0.4216370213557839,0.1111098493970435,0.222219698794087,4736895.894736842,11232995.621018631,29999979,3,90000967,10000107.444444444,14989808.675581578,30000021,3,90000985,10000109.444444444,14989842.860566337,30000035,3,0,0,0,0,0,0,224,296,0.1111098493970435,0.1111098493970435,0,1,0.5,0.5129891760425771,0.2631578947368421,0,0,0,0,20,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,253,2051,7,20,13845.666666666668,23899.125848727883,41442,45,29986475.33333333,23318.05871708306,29999979,29959550,-1,-1,356831242,DDOS,-1
657,192.168.10.19-67.215.197.149-123-123-17,192.168.10.19,123,67.215.197.149,123,17,2017-07-07 12:12:26.519614,73999887,7,5,336,240,48,48,48.0,0.0,48,48,48.0,0.0,7.783795669850145,0.1621624097885446,6727262.454545453,19019677.048149664,63999972,34216,73999887,12333314.5,25311389.518044803,63999972,1999930,7998889,1999722.25,1393.5327708142445,2000582,1997640,0,0,0,0,0,0,56,40,0.0945947390433177,0.0675676707452269,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.7142857142857143,48.0,48.0,48.0,0,0,0,0,0,0,0,28,0,20,0,0,6,8,0.0,0.0,0,0,63999972.0,0.0,63999972,63999972,-1,-1,0,DDOS,-1
658,192.168.10.5-222.161.220.100-49336-443-6,192.168.10.5,49336,222.161.220.100,443,6,2017-07-07 12:12:40.246788,119929714,21,22,3397,11422,565,0,161.76190476190476,261.3285106454909,1989,0,519.1818181818181,706.0880584745406,123.56404018440334,0.3585433381422055,2855469.380952381,4162170.334235992,10078310,0,119929714,5996485.699999999,4432969.802420306,10078310,234,109583873,5218279.666666667,4763617.9853677,10445887,150,6,6,0,0,0,0,444,512,0.1751025604880538,0.1834407776541516,0,1989,344.6279069767441,560.7855469596628,314480.42967884825,0,0,0,12,43,0,0,0,1.0476190476190477,344.6279069767442,161.76190476190476,519.1818181818181,0,0,0,0,0,0,0,79,0,265,256,321,12,20,671782.0,327103.8101740236,1002704,350160,9322360.833333334,735081.7083837234,10078310,8560475,-1,-1,240812570,DDOS,-1
659,192.168.10.19-224.0.0.251-5353-5353-17,192.168.10.19,5353,224.0.0.251,5353,17,2017-07-07 12:12:08.877599,89317455,286,0,34086,0,219,45,119.18181818181807,62.34883601537469,0,0,0.0,0.0,381.6275329385505,3.2020616798810493,313394.57894736854,2517314.7558473004,32032192,1,89317455,313394.57894736854,2517314.7558473004,32032192,1,0,0.0,0.0,0,0,0,0,0,0,0,0,2288,0,3.2020616798810493,0.0,45,219,119.18181818181807,62.34883601537469,3887.377352472084,0,0,0,0,0,0,0,0,0.0,119.1818181818182,119.1818181818182,0.0,3787,31,9623,0,0,0,1,119,0,0,0,0,285,8,2976925.75,3542239.4936241843,7001324,18,19352434.25,10080166.018617297,32032192,8003414,-1,-1,0,DDOS,-1
660,192.168.10.19-47.55.177.238-123-123-17,192.168.10.19,123,47.55.177.238,123,17,2017-07-07 12:12:29.519601,66041137,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.175475931009483,0.2119890818960309,5080087.461538461,15315990.439152438,55957839,40324,65999888,10999981.333333334,22045395.274408072,55999956,1999915,65998554,10999758.999999998,22045079.04562977,55999088,1997493,0,0,0,0,0,0,56,56,0.1059945409480154,0.1059945409480154,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10042049.0,0.0,10042049,10042049,55957839.0,0.0,55957839,55957839,-1,-1,0,DDOS,-1
661,192.168.10.19-192.168.10.3-123-123-17,192.168.10.19,123,192.168.10.3,123,17,2017-07-07 12:12:10.504458,83015126,14,14,672,672,48,48,48.0,0.0,48,48,48.0,0.0,16.18982063582003,0.3372879299129173,3074634.296296296,12730579.162239196,65999777,0,83015038,6385772.153846154,18117429.95271072,65999834,2,83015061,6385773.923076923,18117440.48206389,65999875,0,0,0,0,0,0,0,112,112,0.1686439649564586,0.1686439649564586,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,13,8,3507621.5,4960441.044157716,7015183,60,37999892.0,39597817.111886986,65999777,10000007,-1,-1,0,DDOS,-1
662,192.168.10.19-91.189.91.157-123-123-17,192.168.10.19,123,91.189.91.157,123,17,2017-07-07 12:12:30.519623,66036690,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.907474617519443,0.0605723878649883,22012230.0,38062466.01540919,65962980,36807,65999883,65999883.0,0.0,65999883,65999883,65999787,65999787.0,0.0,65999787,65999787,0,0,0,0,0,0,16,16,0.0302861939324941,0.0302861939324941,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,36903.0,0.0,36903,36903,65962980.0,0.0,65962980,65962980,-1,-1,0,DDOS,-1
663,192.168.10.19-50.116.52.97-123-123-17,192.168.10.19,123,50.116.52.97,123,17,2017-07-07 12:12:28.519604,67023790,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.026290664851986,0.2088810555177497,5155676.153846155,15599848.963227412,56976185,23665,66999909,11166651.5,22453655.567342184,56999984,1999930,67000068,11166678.0,22453682.757277977,57000066,1999850,0,0,0,0,0,0,56,56,0.1044405277588748,0.1044405277588748,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10023724.0,0.0,10023724,10023724,56976185.0,0.0,56976185,56976185,-1,-1,0,DDOS,-1
664,192.168.10.19-97.107.129.217-123-123-17,192.168.10.19,123,97.107.129.217,123,17,2017-07-07 12:12:22.519528,75023735,9,9,432,432,48,48,48.0,0.0,48,48,48.0,0.0,11.516355457376257,0.239924072028672,4413160.882352941,14111924.58599122,58976227,23654,75000026,9375003.25,20063743.620769087,59000016,1999867,74999545,9374943.125,20063733.555196557,58999936,1998889,0,0,0,0,0,0,72,72,0.119962036014336,0.119962036014336,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,8,8,16023799.0,0.0,16023799,16023799,58976227.0,0.0,58976227,58976227,-1,-1,0,DDOS,-1
665,192.168.10.15-192.168.10.3-123-123-17,192.168.10.15,123,192.168.10.3,123,17,2017-07-07 12:12:38.441105,64001369,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.999871658995295,0.1249973262290686,9143052.714285716,24190187.263274536,64001241,1,64001308,21333769.333333336,36951166.34011032,64001301,3,64001306,21333768.666666664,36951169.51553681,64001304,1,0,0,0,0,0,0,32,32,0.0624986631145343,0.0624986631145343,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,64.0,0.0,64,64,64001241.0,0.0,64001241,64001241,-1,-1,0,DDOS,-1
666,192.168.10.16-192.168.10.3-123-123-17,192.168.10.16,123,192.168.10.3,123,17,2017-07-07 12:12:37.189948,64000140,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.999986875028711,0.1249997265630981,9142877.142857144,24189656.60122641,63999862,3,64000041,21333347.0,36950435.703344665,64000035,3,63999967,21333322.333333336,36950392.979424745,63999961,3,0,0,0,0,0,0,32,32,0.062499863281549,0.062499863281549,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,176.0,0.0,176,176,63999862.0,0.0,63999862,63999862,-1,-1,0,DDOS,-1
667,8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2017-07-07 12:12:48.251923,119276974,161,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.349799501117458,745481.0874999999,2024297.270699713,11010117,1,119276974,745481.0874999999,2024297.270699713,11010117,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.349799501117458,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7694932.857142857,7189923.385662799,22496115,1445038,8141815.875,1994675.2294699464,11010117,6002013,-1,-1,0,DDOS,-1
668,192.168.10.19-91.189.89.199-123-123-17,192.168.10.19,123,91.189.89.199,123,17,2017-07-07 12:12:41.519591,65094060,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.94957788775197,0.061449539328166,21698020.0,37418878.37054196,64905619,94192,64999868,64999868.0,0.0,64999868,64999868,64999811,64999811.0,0.0,64999811,64999811,0,0,0,0,0,0,16,16,0.030724769664083,0.030724769664083,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,94249.0,0.0,94249,94249,64905619.0,0.0,64905619,64905619,-1,-1,0,DDOS,-1
669,192.168.10.19-198.60.22.240-123-123-17,192.168.10.19,123,198.60.22.240,123,17,2017-07-07 12:12:24.519605,79068193,8,8,384,384,48,48,48.0,0.0,48,48,48.0,0.0,9.713134584977809,0.2023569705203709,5271212.866666666,14603249.126446484,56932276,67717,78999985,11285712.142857144,20499731.990219623,57000036,1999866,78999856,11285693.714285716,20499891.65136684,57000484,1999833,0,0,0,0,0,0,64,64,0.1011784852601854,0.1011784852601854,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,7,8,5067991.5,7070579.201079675,10067646,68337,34432001.0,31820194.06212429,56932276,11931726,-1,-1,0,DDOS,-1
670,192.168.10.16-91.189.91.157-123-123-17,192.168.10.16,123,91.189.91.157,123,17,2017-07-07 12:12:39.189949,65036653,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.952181441440413,0.0615037800300086,21678884.333333336,37485431.26814542,64963332,36610,65000043,65000043.0,0.0,65000043,65000043,64999942,64999942.0,0.0,64999942,64999942,0,0,0,0,0,0,16,16,0.0307518900150043,0.0307518900150043,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,36711.0,0.0,36711,36711,64963332.0,0.0,64963332,64963332,-1,-1,0,DDOS,-1
671,192.168.10.14-172.217.12.206-49607-80-6,192.168.10.14,49607,172.217.12.206,80,6,2017-07-07 12:12:48.736285,117069014,17,15,865,1492,427,0,50.88235294117649,141.56618697315275,746,0,99.46666666666664,262.49186835477576,20.133423178912228,0.2733430384918079,3776419.8064516135,4821041.1631496325,10012307,72,117031809,7314488.0625,4403091.283600443,10049558,72,117031918,8359422.714285715,3649302.568171864,10049591,20886,2,2,0,0,0,0,352,444,0.1452134891987729,0.1281295492930349,0,746,73.65625000000001,205.1036888636669,42067.52318548387,0,2,0,4,31,0,0,0,0.8823529411764706,73.65625,50.88235294117647,99.46666666666668,0,0,0,0,0,0,0,27,0,46,8192,351,13,20,58500.50000000001,50435.781137997656,184289,37075,9694150.25,1027624.5264852444,10012307,6433108,-1,-1,117069014,DDOS,-1
672,192.168.10.19-207.210.46.249-123-123-17,192.168.10.19,123,207.210.46.249,123,17,2017-07-07 12:12:39.519634,66026470,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.177736292732291,0.2120361727652561,5078959.230769231,15322002.000559974,55973551,26341,65999850,10999975.0,22045382.210426454,55999923,1999891,65999976,10999996.0,22045493.45274861,56000171,1997952,0,0,0,0,0,0,56,56,0.106018086382628,0.106018086382628,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10026299.0,0.0,10026299,10026299,55973551.0,0.0,55973551,55973551,-1,-1,0,DDOS,-1
673,192.168.10.19-66.70.172.17-123-123-17,192.168.10.19,123,66.70.172.17,123,17,2017-07-07 12:12:21.519551,85016319,9,8,432,384,48,48,48.0,0.0,48,48,48.0,0.0,9.598157266724286,0.1999616097234226,5313519.937500001,14317803.901983568,56983519,16170,84999945,10624993.125,19368114.056666903,56999935,1999922,85000071,12142867.285714284,20659471.561276745,56999893,1999041,0,0,0,0,0,0,72,64,0.1058620286771061,0.0940995810463165,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.8888888888888888,48.0,48.0,48.0,0,0,0,0,0,0,0,25,0,22,0,0,8,8,6008247.0,5668343.320473099,10016371,2000123,36491725.5,28979772.285048835,56983519,15999932,-1,-1,0,DDOS,-1
674,192.168.10.15-65.55.44.109-49485-443-6,192.168.10.15,49485,65.55.44.109,443,6,2017-07-07 12:12:38.445192,75879775,30,21,21988,3410,2149,0,732.9333333333334,627.5678797374518,341,0,162.38095238095235,174.5123136602332,334.71369676570606,0.672115856959249,1517595.5000000002,4412917.575137181,26899942,1101,75879775,2616543.9655172406,5577406.608460707,26899942,1101,75803311,3790165.5500000007,6461667.498069401,26975204,33164,20,10,0,0,0,0,600,420,0.3953622687995582,0.2767535881596908,0,2149,498.00000000000017,566.5994352273924,321034.9200000001,0,0,0,30,51,0,0,0,0.7,498.0,732.9333333333333,162.38095238095238,0,0,0,0,0,0,0,431,0,66,256,513,19,20,1476443.3333333333,1989058.4606219763,4233041,154994,11137365.833333332,7793717.618776482,26899942,6698609,-1,-1,209992854,DDOS,-1
675,192.168.10.19-144.217.148.73-123-123-17,192.168.10.19,123,144.217.148.73,123,17,2017-07-07 12:12:42.519570,66016094,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.17933596616607,0.2120694992951264,5078161.076923076,15325992.60746963,55983862,16070,65999906,10999984.333333334,22045408.501582444,55999986,1999930,65999860,10999976.666666666,22045443.61121498,56000050,1999811,0,0,0,0,0,0,56,56,0.1060347496475632,0.1060347496475632,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10016044.0,0.0,10016044,10016044,55983862.0,0.0,55983862,55983862,-1,-1,0,DDOS,-1
676,192.168.10.19-159.203.8.72-123-123-17,192.168.10.19,123,159.203.8.72,123,17,2017-07-07 12:12:43.519622,66022290,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.178380665075386,0.2120495971890705,5078637.692307693,15323680.210607462,55977915,22089,65999870,10999978.333333332,22045420.25917552,56000004,1999883,65999938,10999989.666666666,22045576.86737544,56000335,1999237,0,0,0,0,0,0,56,56,0.1060247985945352,0.1060247985945352,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10021955.0,0.0,10021955,10021955,55977915.0,0.0,55977915,55977915,-1,-1,0,DDOS,-1
677,192.168.10.14-72.21.91.29-49619-80-6,192.168.10.14,49619,72.21.91.29,80,6,2017-07-07 12:12:49.433293,117275250,21,19,2156,3980,429,0,102.66666666666669,186.931359951543,796,0,209.47368421052636,360.12148697365586,52.32135510263248,0.3410779341762222,3007057.6923076925,4528448.4973475775,10015834,102,117251547,5862577.349999999,4861990.825056481,10039566,137,117251682,6513982.333333334,4704079.396877791,10039537,702,5,5,0,0,0,0,432,524,0.1790659154425166,0.1620120187337055,0,796,153.4,284.06543124915646,80693.16923076923,0,2,0,10,39,0,0,0,0.9047619047619048,153.4,102.66666666666669,209.47368421052636,0,0,0,0,0,0,0,53,0,99,8192,296,16,20,137630.41666666666,370428.3817980716,1311910,23498,9633331.833333332,1247299.7513363769,10015834,5673243,-1,-1,117275250,DDOS,-1
678,192.168.10.19-99.224.25.39-123-123-17,192.168.10.19,123,99.224.25.39,123,17,2017-07-07 12:12:42.519658,67055961,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.021480416931167,0.2087808420193993,5158150.846153846,15583022.60062379,56930128,56132,66999829,11166638.166666666,22453661.609425645,56999983,1999861,66997123,11166187.166666666,22447161.87786016,56986260,1986992,0,0,0,0,0,0,56,56,0.1043904210096996,0.1043904210096996,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10069701.0,0.0,10069701,10069701,56930128.0,0.0,56930128,56930128,-1,-1,0,DDOS,-1
679,192.168.10.19-198.100.147.178-123-123-17,192.168.10.19,123,198.100.147.178,123,17,2017-07-07 12:12:42.519707,68016738,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,9.8799210276741,0.2058316880765437,5232056.76923077,15879346.318325257,57983146,16790,67999748,11333291.333333332,22861900.346933905,57999950,1999812,67999795,11333299.166666668,22861987.630611584,58000136,1999686,0,0,0,0,0,0,56,56,0.1029158440382718,0.1029158440382718,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10016602.0,0.0,10016602,10016602,57983146.0,0.0,57983146,57983146,-1,-1,0,DDOS,-1
680,192.168.10.15-216.200.232.216-49672-80-6,192.168.10.15,49672,216.200.232.216,80,6,2017-07-07 12:13:00.561429,110435326,12,12,12,0,1,1,1.0,0.0,0,0,0.0,0.0,0.1086608826599561,0.2173217653199122,4801535.913043478,5090316.168545534,10003895,34888,110400200,10036381.818181818,1021.323339416221,10038817,10035650,110400128,10036375.272727272,1184.8239608405383,10039693,10035616,0,0,0,0,0,0,240,384,0.1086608826599561,0.1086608826599561,0,1,0.5,0.5107539184552492,0.2608695652173913,0,0,0,0,24,0,0,0,1.0,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,254,60,11,20,35048.09090909091,263.8391383193382,35798,34888,10001333.727272728,949.197460058676,10003895,10000683,-1,-1,230909516,DDOS,-1
681,192.168.10.8-104.20.50.119-1207-443-6,192.168.10.8,1207,104.20.50.119,443,6,2017-07-07 12:12:58.164076,65281925,1107,2537,2697,3853063,229,0,2.436314363143626,18.30459235855417,4380,0,1518.7477335435542,351.2122329177219,59063.20930334085,55.8194324079751,17919.825693110077,958846.6502440372,57832589,1,65281925,59025.2486437613,1740102.5633407594,57832589,1,65071239,25659.0059148265,1153267.7429235568,58037573,1,22,62,0,0,0,0,22152,-14784,16.95722054764776,38.86221186032734,0,4380,1058.111964873767,756.5611510464095,572384.775272668,0,2,0,84,3643,0,0,0,2.2917795844625117,1058.1119648737651,2.4363143631436315,1518.7477335435551,951,8,837147,480917,315,816390,0,0,0,1057,8192,35,22,20,7238474.0,0.0,7238474,7238474,57832589.0,0.0,57832589,57832589,-1,-1,65281925,DDOS,-1
